game_pk,game_date,season,game_type,status_code,doubleheader,game_number,home_id,home_abbr,away_id,away_abbr,venue_id,statsapi_path,statsapi_bytes,statsapi_sha256,savant_path,savant_rows,savant_bytes,savant_sha256
744894,2024-08-22,2024,R,F,N,1,141,TOR,108,LAA,14,statsapi/2024/744894.json.gz,117169,1942cc301883f777632fb5ef6ebbc17de053c0a1a0a7f2b513c28a2e36f2b0a2,,,,
745137,2024-08-22,2024,R,F,N,1,138,STL,158,MIL,2889,statsapi/2024/745137.json.gz,132831,f6b582285e50e3d5fc29e2208442e7d5b095012c2e78febf813b9c0a8e532c94,,,,
745379,2024-08-22,2024,R,F,N,1,135,SD,121,NYM,2680,statsapi/2024/745379.json.gz,144812,71fd85a5cf258fd85995d2a0dbbe8f4028160deaa674f5d12cf575beb37913ee,,,,
745465,2024-08-22,2024,R,F,N,1,134,PIT,113,CIN,31,statsapi/2024/745465.json.gz,126470,fbce091da7660fda7578604a274e7fedec40782cdfd0122da0b20a9d203ebe1d,,,,
745623,2024-08-22,2024,R,F,N,1,133,OAK,139,TB,10,statsapi/2024/745623.json.gz,128664,696fd983a3e70536595b6fbf669b273d9d71559789df885ec8f882702993ea3a,,,,
745705,2024-08-22,2024,R,F,N,1,147,NYY,114,CLE,3313,statsapi/2024/745705.json.gz,138497,b56b33c8034c7fea86e2e2c23d462ce2d102101a07144233fdfdb0b4ae9dea74,,,,
746836,2024-08-22,2024,R,F,N,1,112,CHC,116,DET,17,statsapi/2024/746836.json.gz,123292,4df5bbc8d2e104d5fa7014c224cf1578109b340c021fc8ead3bad44b45babd06,,,,
746998,2024-08-22,2024,R,F,N,1,110,BAL,117,HOU,2,statsapi/2024/746998.json.gz,132542,b2f8cf1d9ada3e03b88c178b2b96847f6ac5c1ca4383937912b4ac5b6881c254,,,,
747082,2024-08-22,2024,R,F,N,1,144,ATL,143,PHI,4705,statsapi/2024/747082.json.gz,119918,454b67b1c0bf86ea8480e4b580c009bab8314bbe66472b689e303011c6472134,,,,
744889,2024-08-23,2024,R,F,N,1,141,TOR,108,LAA,14,statsapi/2024/744889.json.gz,120259,0d53489af7334301d0486ff926ecd4d7ab1eb61bb7e4e4fde313605817c7becc,,,,
745217,2024-08-23,2024,R,F,N,1,136,SEA,137,SF,680,statsapi/2024/745217.json.gz,153169,4fea1817e2554213710ca5fcb7a3b51762f72e1876c05af31764e9645aeaed82,,,,
745378,2024-08-23,2024,R,F,N,1,135,SD,121,NYM,2680,statsapi/2024/745378.json.gz,124997,79892974f845fefdc2baa986252154a5633c0374e3d75daea4e1f4bd918eb8a3,,,,
745460,2024-08-23,2024,R,F,N,1,134,PIT,113,CIN,31,statsapi/2024/745460.json.gz,130038,e9250ce0fe10384089dfcbd5106255530de730db57c60eadd201b63b2a2dcc75,,,,
745625,2024-08-23,2024,R,F,N,1,133,OAK,158,MIL,10,statsapi/2024/745625.json.gz,143275,3fe57cb2db0861d1fb761f5383e14a0be34d10af9315f0b842b8217e65eca57e,,,,
745702,2024-08-23,2024,R,F,N,1,147,NYY,115,COL,3313,statsapi/2024/745702.json.gz,122412,690c274d7fee4f64f5c23dc17f79a116e305b3257b9eabb8e952127837676d5d,,,,
745870,2024-08-23,2024,R,F,N,1,142,MIN,138,STL,3312,statsapi/2024/745870.json.gz,140501,73df9a5deb28520c62a73e47763d9f1e3f4e4deb1ca42e23c8bf77075a27fa13,,,,
746024,2024-08-23,2024,R,F,N,1,146,MIA,112,CHC,4169,statsapi/2024/746024.json.gz,138835,304405496e7e4a52095edde3aa0eb953fb61449774ab827e45c105d916926bc8,,,,
746111,2024-08-23,2024,R,F,N,1,119,LAD,139,TB,22,statsapi/2024/746111.json.gz,122881,c1a23aa0555b980baa3655afbaf52b4f21b7d1ed9edf527a9500101819292c2c,,,,
746268,2024-08-23,2024,R,F,N,1,118,KC,143,PHI,7,statsapi/2024/746268.json.gz,141563,2e3dc8bc0031b41d37d34188ad8e12a0489448082aa03c47e64dc8475974a1c0,,,,
746597,2024-08-23,2024,R,F,N,1,114,CLE,140,TEX,5,statsapi/2024/746597.json.gz,135589,99c8beb9031d5038820cf86afd74f81d4df2fe8fcd1aa794e9794b426593e8bc,,,,
746758,2024-08-23,2024,R,F,N,1,145,CWS,116,DET,4,statsapi/2024/746758.json.gz,141454,46833062965636634ecbe3e1c6c2877675c3a5b9e4184699e32ac784366f6b56,,,,
746920,2024-08-23,2024,R,F,N,1,111,BOS,109,AZ,3,statsapi/2024/746920.json.gz,133350,2f119c9d053eb96e926d95fc31d3b287144547875930c31d74a927b942396355,,,,
746995,2024-08-23,2024,R,F,N,1,110,BAL,117,HOU,2,statsapi/2024/746995.json.gz,136328,8fd00de347a48bf29a3fda7ed80c39b9a18073dc62833cae04fe72151794759f,,,,
747080,2024-08-23,2024,R,F,N,1,144,ATL,120,WSH,4705,statsapi/2024/747080.json.gz,125601,5d21804f260b30344374887e09fb41a08da6801e9d7fa6a8f092cd662664ce8a,,,,
744890,2024-08-24,2024,R,F,N,1,141,TOR,108,LAA,14,statsapi/2024/744890.json.gz,111751,7778e20c645645f329d77341c07bfdf81c37f9fff4aa4ce15dfeb7a19c9a1a34,,,,
745218,2024-08-24,2024,R,F,N,1,136,SEA,137,SF,680,statsapi/2024/745218.json.gz,146491,7a6893d8d5da68ef9e400ae98f542ab931b3ec6c9d299e751ce38665c09eac42,,,,
745377,2024-08-24,2024,R,F,N,1,135,SD,121,NYM,2680,statsapi/2024/745377.json.gz,120899,5a671ee5cac77adf61e34d7de8b2a751fa2b200d6641e5bab9dba3e4e4a43412,,,,
745457,2024-08-24,2024,R,F,N,1,134,PIT,113,CIN,31,statsapi/2024/745457.json.gz,127531,da2ca8dbdab0ba9dc97b13b1248c85d3fc734ab05f4f2e440838c07bd8c52160,,,,
745617,2024-08-24,2024,R,F,N,1,133,OAK,158,MIL,10,statsapi/2024/745617.json.gz,147527,1472200dbd3eee0301ba4ea46462ebec9030701096327f50fe86a3c778a7f1f4,,,,
745703,2024-08-24,2024,R,F,N,1,147,NYY,115,COL,3313,statsapi/2024/745703.json.gz,147866,e40e6d4062e7c74f227b0fbc96316935d5628f14d09e919c8db934d52c47fee1,,,,
745868,2024-08-24,2024,R,F,N,1,142,MIN,138,STL,3312,statsapi/2024/745868.json.gz,117843,596df8e243d4c13fec1a78d25cbb119b58d8490052ab4f217ed7ab428f2e2d9c,,,,
746022,2024-08-24,2024,R,F,N,1,146,MIA,112,CHC,4169,statsapi/2024/746022.json.gz,139456,c67cfd917dc931ba6acae9cb182996e327328cb9daa5123eaafa35d6712c09df,,,,
746108,2024-08-24,2024,R,F,N,1,119,LAD,139,TB,22,statsapi/2024/746108.json.gz,146353,a589ab61d71f6c3648227dd316c3bc971a7b20f48462f7889cae1ffa9027f3fc,,,,
746271,2024-08-24,2024,R,F,N,1,118,KC,143,PHI,7,statsapi/2024/746271.json.gz,137349,f4f42eb6c76aaea72b3fe153a17806bce575c1654eeb70e12784a0c88cce4f2a,,,,
746599,2024-08-24,2024,R,F,N,1,114,CLE,140,TEX,5,statsapi/2024/746599.json.gz,140868,19954d40379e367b97613a6621b6f970584acf0d0c460e8f72f7c27b40abfd34,,,,
746756,2024-08-24,2024,R,F,N,1,145,CWS,116,DET,4,statsapi/2024/746756.json.gz,142081,8f787d583b435fd4232eeac1edc3708e3fcaa4b58aefe56d388c4ff31821e6ad,,,,
746917,2024-08-24,2024,R,F,N,1,111,BOS,109,AZ,3,statsapi/2024/746917.json.gz,138474,a64db9e8b5c1d0b5c084d3250fd36722b061e0d443e678f3d43b845e7435f2e8,,,,
746996,2024-08-24,2024,R,F,N,1,110,BAL,117,HOU,2,statsapi/2024/746996.json.gz,124251,1a2b90e571175659c33d6847473d720b893eec7235122dae1bfda23aab099b60,,,,
747077,2024-08-24,2024,R,F,N,1,144,ATL,120,WSH,4705,statsapi/2024/747077.json.gz,128441,5a689722f5159b946377f3dadc03b113c8a6bf666576d997febf14e5edd69b94,,,,
744892,2024-08-25,2024,R,F,N,1,141,TOR,108,LAA,14,statsapi/2024/744892.json.gz,129115,948b939d285dfcf3c738e28ee8cbfd17dd53eb5eeee1da9abcf2ab61f5f63280,,,,
745212,2024-08-25,2024,R,F,N,1,136,SEA,137,SF,680,statsapi/2024/745212.json.gz,128697,c829c301b22ee4f66a2487f58f9c949145019af694d119cd2f2c7f5c9809857e,,,,
745376,2024-08-25,2024,R,F,N,1,135,SD,121,NYM,2680,statsapi/2024/745376.json.gz,135370,e265355341839f30db3c7f5a889a4ba4b6c7c33755825fc37ecfb9deeb63ec56,,,,
745459,2024-08-25,2024,R,F,N,1,134,PIT,113,CIN,31,statsapi/2024/745459.json.gz,127298,e8bc409ab713875941eaec4ecba09e220d25c5f121d28642bcc0b3020ac4680a,,,,
745618,2024-08-25,2024,R,F,N,1,133,OAK,158,MIL,10,statsapi/2024/745618.json.gz,123714,0e58caf4a6c5caa77ecad118a3c514c1fe7dfeb37ca6c271fdc0bace14f05c45,,,,
745706,2024-08-25,2024,R,F,N,1,147,NYY,115,COL,3313,statsapi/2024/745706.json.gz,131983,9a288d9ecb6039c957b9c8d455cb58194dcb23bd42f578f875884a952d3efd1c,,,,
745863,2024-08-25,2024,R,F,N,1,142,MIN,138,STL,3312,statsapi/2024/745863.json.gz,125981,cbe414ec498c344b862604560f5b45959d12167590c4f4b6b47aae1d1bfc0cfa,,,,
746023,2024-08-25,2024,R,F,N,1,146,MIA,112,CHC,4169,statsapi/2024/746023.json.gz,120886,4144d9bef00b5669e0e4e7bf178b07bafe95bca9acd101a2538520b084d6c291,,,,
746106,2024-08-25,2024,R,F,N,1,119,LAD,139,TB,22,statsapi/2024/746106.json.gz,110863,6a76e0b179b1e74368e7a4ca8c1eb9daeb6f15d6444c7e0564423967aaa9dc6f,,,,
746263,2024-08-25,2024,R,F,N,1,118,KC,143,PHI,7,statsapi/2024/746263.json.gz,138305,c2ae5ecb15b516b7a17b7c59b9b6c2e96283a34b749ca46496a240b482926031,,,,
746595,2024-08-25,2024,R,F,N,1,114,CLE,140,TEX,5,statsapi/2024/746595.json.gz,120090,83493ffa3b6d5d41eab547a4a489fd8fd7ec2ee9109a9e71d9b68ebd8975b837,,,,
746754,2024-08-25,2024,R,F,N,1,145,CWS,116,DET,4,statsapi/2024/746754.json.gz,147174,9ba3e4827d7eb23546cb0d361c61c9265ae6f7ee22824e4c5533f56a83ad7cd5,,,,
746918,2024-08-25,2024,R,F,N,1,111,BOS,109,AZ,3,statsapi/2024/746918.json.gz,131269,a1f978c609fd9a891a8aa21172098f0de5092b6a2c80f8e4402e748672de4235,,,,
746994,2024-08-25,2024,R,F,N,1,110,BAL,117,HOU,2,statsapi/2024/746994.json.gz,128718,e39c79fe8a423f958516eaa7cf8ab044049840834e588a230187f2a238f90907,,,,
747078,2024-08-25,2024,R,F,N,1,144,ATL,120,WSH,4705,statsapi/2024/747078.json.gz,132322,8215717b92f89d97ea7bbf5138015c835418277c4c607e859cf4923f342dc68e,,,,
744813,2024-08-26,2024,R,F,N,1,120,WSH,147,NYY,3309,statsapi/2024/744813.json.gz,131608,a328c26a4345c572a222559a0950ac8ccf2d62728db2bfe61d77fcee2ab28c42,,,,
745133,2024-08-26,2024,R,F,N,1,138,STL,135,SD,2889,statsapi/2024/745133.json.gz,140473,3880ebe542bb832cbf38e2e2078e0503c83f2ee77d30e8719519cabe78b7cf8b,,,,
745215,2024-08-26,2024,R,F,N,1,136,SEA,139,TB,680,statsapi/2024/745215.json.gz,111346,34775556a4b4a842b848abab316ef7916ecbc398a5a098dac68cd69f1364e9a5,,,,
745458,2024-08-26,2024,R,F,N,1,134,PIT,112,CHC,31,statsapi/2024/745458.json.gz,163306,84fe9acb50e994e20d8d12f2d8b36d272a51828b9138e170b41817a83bc3600c,,,,
745538,2024-08-26,2024,R,F,N,1,143,PHI,117,HOU,2681,statsapi/2024/745538.json.gz,137268,4911012bc417e0c18df814a1b93d68de0ad556d067ffa936cfb77af1f81db50a,,,,
745865,2024-08-26,2024,R,F,N,1,142,MIN,144,ATL,3312,statsapi/2024/745865.json.gz,133160,76312ef0f39885adcd99bf16edc90a70a3908f893f30ee2a5f9091a3909b06f1,,,,
746513,2024-08-26,2024,R,F,N,1,115,COL,146,MIA,19,statsapi/2024/746513.json.gz,124953,c949abf6c74d5ec800af6e91c369b8be0bc5b846fdba9d7c8642d61517d73f68,,,,
746596,2024-08-26,2024,R,F,S,2,114,CLE,118,KC,5,statsapi/2024/746596.json.gz,137154,7309a79bb343e03a7e7e2d3213c6c9384b88750545a1993d45b91e51ffc572c7,,,,
746628,2024-08-26,2024,R,F,S,1,114,CLE,118,KC,5,statsapi/2024/746628.json.gz,133415,e7db0ed76af15657c51b2598e1e078cfbebea79881a316b2c2f348f01c48661d,,,,
746753,2024-08-26,2024,R,F,N,1,145,CWS,116,DET,4,statsapi/2024/746753.json.gz,135682,480e673eefb5c3f22f8cbdfef0cc4ec9b5f3c03e1849e4de13f58e49edb3ba51,,,,
746915,2024-08-26,2024,R,F,N,1,111,BOS,141,TOR,3,statsapi/2024/746915.json.gz,127965,2c00f3f3379563f5c3a947b608b4bf5ef354feefab0dbc37f8636115e323e0f0,,,,
744811,2024-08-27,2024,R,F,N,1,120,WSH,147,NYY,3309,statsapi/2024/744811.json.gz,130110,4fa7e85acfea0fe60042c9ad19372055f40b18433c4c2bd7dc1d1d53b241431b,,,,
745132,2024-08-27,2024,R,F,N,1,138,STL,135,SD,2889,statsapi/2024/745132.json.gz,141028,feb90891fa67418c97f4c30f5b2bdc21dda88f22c9126e65d1c1c216767b71a1,,,,
745213,2024-08-27,2024,R,F,N,1,136,SEA,139,TB,680,statsapi/2024/745213.json.gz,129546,f6df4ff5fa194604307fef0e129b7e3995c420300101619d5d5955a3aae05f0d,,,,
745461,2024-08-27,2024,R,F,N,1,134,PIT,112,CHC,31,statsapi/2024/745461.json.gz,147781,bb01ed14cebcec516b33ee6c0d3cc2b73aa8285ed01f2fb56b997afa04c5df3d,,,,
745540,2024-08-27,2024,R,F,N,1,143,PHI,117,HOU,2681,statsapi/2024/745540.json.gz,120436,4df8fb864a60a7e50a4b7f261ed3b72a3e8e5e88b02295dd13c50e731162c744,,,,
745864,2024-08-27,2024,R,F,N,1,142,MIN,144,ATL,3312,statsapi/2024/745864.json.gz,161295,cd2ed273e2eb7a80ac1a380b2009919dbb69b2eafebf7578110fc51d58ee362b,,,,
745946,2024-08-27,2024,R,F,N,1,158,MIL,137,SF,32,statsapi/2024/745946.json.gz,148452,8c2a17b1331b350de263475ebae895c28aa2367d4fbda8f7b09660bfe30b7744,,,,
746105,2024-08-27,2024,R,F,N,1,119,LAD,110,BAL,22,statsapi/2024/746105.json.gz,134033,ec862f146d351f5c5f5abf2dc2631ba2e85f7ffb4f69b5bc559daea5d69c7947,,,,
746429,2024-08-27,2024,R,F,N,1,116,DET,108,LAA,2394,statsapi/2024/746429.json.gz,119279,2bbd9279bf7890f0cbdda887c4457a4e82ae7e458e32bd82808082270c5623fe,,,,
746510,2024-08-27,2024,R,F,N,1,115,COL,146,MIA,19,statsapi/2024/746510.json.gz,136019,929e48d01601c990f6635b48becbe06da88834904003773c31ef85f9b7e1c3d6,,,,
746594,2024-08-27,2024,R,F,N,1,114,CLE,118,KC,5,statsapi/2024/746594.json.gz,132985,0b455ffb31843184321e3ce98add235cc8218cd781a7be008b341c1906a3996e,,,,
746671,2024-08-27,2024,R,F,N,1,113,CIN,133,OAK,2602,statsapi/2024/746671.json.gz,140325,25754865ddd63aeb6acb3941a74e703a5997ceae227b5eea4b60b18938bbf369,,,,
746755,2024-08-27,2024,R,F,N,1,145,CWS,140,TEX,4,statsapi/2024/746755.json.gz,130798,015e1119858375eb8222af8d61aa939b2b0dd5da16b0ac2061cc3807e7b0d126,,,,
746916,2024-08-27,2024,R,F,N,1,111,BOS,141,TOR,3,statsapi/2024/746916.json.gz,121712,40f7958e5518a9875be6f10a4231c7437bde5a0a57a950e522ce0023be305c1b,,,,
747162,2024-08-27,2024,R,F,N,1,109,AZ,121,NYM,15,statsapi/2024/747162.json.gz,138943,4508b576243d3c89f3bbd5e36ea13388a7d46f83185d9ebaba17971ae61d11cf,,,,
744809,2024-08-28,2024,R,F,N,1,120,WSH,147,NYY,3309,statsapi/2024/744809.json.gz,129910,cc43f6e2d05d2aa9fee21e8042bc558a1f360e7ca1caa3e004fca5030ab6c3bc,,,,
745134,2024-08-28,2024,R,F,N,1,138,STL,135,SD,2889,statsapi/2024/745134.json.gz,142216,34a7438b794abe542936b8500ca8efa8056d5d15939f1f6ca6bf33da32f41ee7,,,,
745211,2024-08-28,2024,R,F,N,1,136,SEA,139,TB,680,statsapi/2024/745211.json.gz,119516,5b30ad38254c067874ffeb10fa300462e1824c4f55a99ba39cd064c746c167ac,,,,
745452,2024-08-28,2024,R,F,N,1,134,PIT,112,CHC,31,statsapi/2024/745452.json.gz,172259,54d6e1fd569498fdb8f4b4df181a7f93e66b3fc6b0f7af83651525df483d17fe,,,,
745541,2024-08-28,2024,R,F,N,1,143,PHI,117,HOU,2681,statsapi/2024/745541.json.gz,124999,b905247e81539456c6038e2afe5821342ccc3192a4e183ddfba016fa6d2aae45,,,,
745866,2024-08-28,2024,R,F,N,1,142,MIN,144,ATL,3312,statsapi/2024/745866.json.gz,135552,1b984214e22ae5c0bfb2aab1b758caf041ac316fcb3b0d2d4c67fcab0bec21f8,,,,
745943,2024-08-28,2024,R,F,N,1,158,MIL,137,SF,32,statsapi/2024/745943.json.gz,138395,6897af9b367ba173dc31579312c71ab454d34633e3157b1fae36595db49b4f8a,,,,
746103,2024-08-28,2024,R,F,N,1,119,LAD,110,BAL,22,statsapi/2024/746103.json.gz,126377,203bfbfb157abc727cdb3aa949682fe183053797b6a86cb6fa8389fe2d75a694,,,,
746430,2024-08-28,2024,R,F,N,1,116,DET,108,LAA,2394,statsapi/2024/746430.json.gz,126470,f77621a860dc9c861d6b9a22e577c860b0f84a0817cd56506307ea04525d276c,,,,
746512,2024-08-28,2024,R,F,N,1,115,COL,146,MIA,19,statsapi/2024/746512.json.gz,135745,3810baf987fda7fd37c3e059a22fe2e4f026096ca50a655f8628eb1e5f1d2809,,,,
746589,2024-08-28,2024,R,F,N,1,114,CLE,118,KC,5,statsapi/2024/746589.json.gz,137263,37d4aac5444df256770257dcc033f269a7ea0f14cd5ae748aa129aba56d5f8d4,,,,
746672,2024-08-28,2024,R,F,N,1,113,CIN,133,OAK,2602,statsapi/2024/746672.json.gz,123502,623479d1752b90ec046cdd3e682cf6a7d41035c371d528e0a69f00c0425b7d49,,,,
746752,2024-08-28,2024,R,F,N,1,145,CWS,140,TEX,4,statsapi/2024/746752.json.gz,128092,e5f9ffbec4c2cda4c42eb4a7a0cd84012f12f6d07c7f2c6e7573e4f0cd04d68c,,,,
746913,2024-08-28,2024,R,F,N,1,111,BOS,141,TOR,3,statsapi/2024/746913.json.gz,107124,dfee33336c2d5aa239b2925c478dfd9a3447d16a73acd4b6d9c5805fe0585c31,,,,
747161,2024-08-28,2024,R,F,N,1,109,AZ,121,NYM,15,statsapi/2024/747161.json.gz,132509,a68b05fb86a99a37bb61ff3a02ebb3b8c51762f0f7e8831939f137f4fd2b835b,,,,
745135,2024-08-29,2024,R,F,N,1,138,STL,135,SD,2889,statsapi/2024/745135.json.gz,132939,7c4ae4a4420b232c43402801ed6d2259ca31c083ac7490c9c22e3c4203a64844,,,,
745531,2024-08-29,2024,R,F,N,1,143,PHI,144,ATL,2681,statsapi/2024/745531.json.gz,132711,ff40b215c94a494a9b2612b02bfd6b07e907a06c0b0293a1712f7b799dd295c2,,,,
745945,2024-08-29,2024,R,F,N,1,158,MIL,137,SF,32,statsapi/2024/745945.json.gz,125890,fc2ed9f67ca626ff4ea43d822ec51428fbffb9b5188d892963da182f579306ea,,,,
746102,2024-08-29,2024,R,F,N,1,119,LAD,110,BAL,22,statsapi/2024/746102.json.gz,140853,7018d89a852d88ed1f1b664e05756aa95616e91e124acd1e7b7befba96313a84,,,,
746352,2024-08-29,2024,R,F,N,1,117,HOU,118,KC,2392,statsapi/2024/746352.json.gz,130356,c4e4df43e9929a1e77da9039049abe9c31aaa525965f8ada6b7fb99e6b33ede2,,,,
746432,2024-08-29,2024,R,F,N,1,116,DET,108,LAA,2394,statsapi/2024/746432.json.gz,121223,844f9dd5cd3231feddf27ef51f62e00b85cd1b85ec03998b3d4c6600b38265ae,,,,
746514,2024-08-29,2024,R,F,N,1,115,COL,146,MIA,19,statsapi/2024/746514.json.gz,143567,984ed1a4751fd00d3d5266a378d0996975370f085258c76c52a31d53ac50c750,,,,
746670,2024-08-29,2024,R,F,N,1,113,CIN,133,OAK,2602,statsapi/2024/746670.json.gz,135585,2520b8de884b7f17bb74c0a6d760d4e2cc8e5f8915060ed57a44ae5344de2da5,,,,
746748,2024-08-29,2024,R,F,N,1,145,CWS,140,TEX,4,statsapi/2024/746748.json.gz,128148,9fd08d9d9fbef2f57d1bbc8595d2fe8fec4565c9103451aaf3c78749cf1ed3c0,,,,
746914,2024-08-29,2024,R,F,N,1,111,BOS,141,TOR,3,statsapi/2024/746914.json.gz,110204,499083c7193955730ae4421ac9df0a7209a1600fef6a1ca50664b0de6dcbf204,,,,
747159,2024-08-29,2024,R,F,N,1,109,AZ,121,NYM,15,statsapi/2024/747159.json.gz,123170,a904f0f7cd63c259183b5720f70db7d1bca06205297b4f900edd8809076db381,,,,
744810,2024-08-30,2024,R,F,N,1,120,WSH,112,CHC,3309,statsapi/2024/744810.json.gz,137501,37daafd6972b6333872d0b378363dbde80fca940060e96c8a414ce0fa05a1ea6,,,,
744969,2024-08-30,2024,R,F,N,1,140,TEX,133,OAK,5325,statsapi/2024/744969.json.gz,130884,cc243f246341264c78ec8569fe27336a682a4aefd7ff98230b266e2b1beb3a29,,,,
745052,2024-08-30,2024,R,F,N,1,139,TB,135,SD,12,statsapi/2024/745052.json.gz,169377,de3ca2733470269db2d1b62fcab75f890bf59218f63d26a0bdabea729419bd76,,,,
745299,2024-08-30,2024,R,F,N,1,137,SF,146,MIA,2395,statsapi/2024/745299.json.gz,121912,0008eb44ec146c6bdf6f038307982fded9c8b015ed59847aca6cc52c1b49ca9f,,,,
745533,2024-08-30,2024,R,F,N,1,143,PHI,144,ATL,2681,statsapi/2024/745533.json.gz,137754,a8e02314a1ae6b468027e21e32f4b9aac6724e0fc096a8afd34f70d4b3732b13,,,,
745700,2024-08-30,2024,R,F,N,1,147,NYY,138,STL,3313,statsapi/2024/745700.json.gz,124299,65a802a3d7c88ae27e794cf48d7323099d477cb6c8ac31489bf8cace13814713,,,,
745862,2024-08-30,2024,R,F,N,1,142,MIN,141,TOR,3312,statsapi/2024/745862.json.gz,115858,8feeeaa0ea791a66b5d868b855d57b6fc1c1125eef44c7bb49b4274bb7411d12,,,,
746184,2024-08-30,2024,R,F,N,1,108,LAA,136,SEA,1,statsapi/2024/746184.json.gz,133653,49cc7a73af6e24797b87676e3a07030fbc35383e1b206dd0095a86bed1328d0e,,,,
746353,2024-08-30,2024,R,F,N,1,117,HOU,118,KC,2392,statsapi/2024/746353.json.gz,118193,576452ae38a86558c66cb7a9842a3f9c87d8f4bab0d38cb630c5e7318e544c7f,,,,
746433,2024-08-30,2024,R,F,N,1,116,DET,111,BOS,2394,statsapi/2024/746433.json.gz,135897,7d2b6a34982f4678b7319ee04bc51075ea490d126eb888aad4b10b0c5a33bed0,,,,
746511,2024-08-30,2024,R,F,N,1,115,COL,110,BAL,19,statsapi/2024/746511.json.gz,124608,f408d78ebedb961dfadb50f442768325722ef48b6f1d460529f7a7b34ec68db7,,,,
746593,2024-08-30,2024,R,F,N,1,114,CLE,134,PIT,5,statsapi/2024/746593.json.gz,139911,1bf077c3695b3a06534c00d1f5e9b2eefd1085a9a86de09f5c8bd867ae2b0a67,,,,
746665,2024-08-30,2024,R,F,S,2,113,CIN,158,MIL,2602,statsapi/2024/746665.json.gz,138252,edb7b02381df344267afb0d24518be613301dfd1929b8c1f95c6fe83e9064323,,,,
746730,2024-08-30,2024,R,F,S,1,113,CIN,158,MIL,2602,statsapi/2024/746730.json.gz,143273,b7dcd5aa1984f47fd419f41fab4ae0f303dae4c970f8613cc464250272751f92,,,,
746749,2024-08-30,2024,R,F,N,1,145,CWS,121,NYM,4,statsapi/2024/746749.json.gz,131993,efd6537d0828a2b96f82346b25f441e2282e6b03a8c0271646d4c883920e4600,,,,
747156,2024-08-30,2024,R,F,N,1,109,AZ,119,LAD,15,statsapi/2024/747156.json.gz,150739,46b45e07aba03726993f2a6d720462db04bcfe1c179db2f7dcc412922ad847e6,,,,
744808,2024-08-31,2024,R,F,N,1,120,WSH,112,CHC,3309,statsapi/2024/744808.json.gz,130025,fcb6fb0f39ab94f730429fa6f8ecad38a44528b0dd07a9a85529788616f599fa,,,,
744971,2024-08-31,2024,R,F,N,1,140,TEX,133,OAK,5325,statsapi/2024/744971.json.gz,117589,dee89d63f6b875d05e982da51fe4b30db832a86f1cf374bbe636ddeaf13ca02f,,,,
745050,2024-08-31,2024,R,F,N,1,139,TB,135,SD,12,statsapi/2024/745050.json.gz,133666,b3e97134fae6f2bb0f3a91261c95b56db86360f26228332a4f3749d2d8d04439,,,,
745296,2024-08-31,2024,R,F,N,1,137,SF,146,MIA,2395,statsapi/2024/745296.json.gz,124547,824f3c38abc30832ef802fba221c8b4e8196ca0344f701e285ad5800cda80603,,,,
745532,2024-08-31,2024,R,F,N,1,143,PHI,144,ATL,2681,statsapi/2024/745532.json.gz,112740,1773eff4be79fb81a7d01259c570cd5b57a8e33129e82f9902f97919dc6b6dc0,,,,
745699,2024-08-31,2024,R,F,N,1,147,NYY,138,STL,3313,statsapi/2024/745699.json.gz,126790,84c3f8f21d778226653241707bbbe93b9117436c1c1d8b5b4e9cf89d030c07cb,,,,
745859,2024-08-31,2024,R,F,N,1,142,MIN,141,TOR,3312,statsapi/2024/745859.json.gz,135896,b26610d60f255992f8086909d6bf91501d63f8a9a6c72f139dde41d8227d9cd2,,,,
746182,2024-08-31,2024,R,F,N,1,108,LAA,136,SEA,1,statsapi/2024/746182.json.gz,130047,82dc4ef0b965ea5caa5f8d0c4dcdef9c0c531014cec22687d365192dcda2d719,,,,
746348,2024-08-31,2024,R,F,N,1,117,HOU,118,KC,2392,statsapi/2024/746348.json.gz,123332,887b2b36343104460fe0ad07820122b9765de798c46d701b625aa9fe37738f20,,,,
746424,2024-08-31,2024,R,F,N,1,116,DET,111,BOS,2394,statsapi/2024/746424.json.gz,110694,2842cbddccf5ab7826aa370afa6baa41ba55080df61121bedc99eaf10035a6d4,,,,
746507,2024-08-31,2024,R,F,N,1,115,COL,110,BAL,19,statsapi/2024/746507.json.gz,135908,4dd28936b0af18b4f5d9e9161c353d08b98a910c5fd7783bf37373295adc4fc1,,,,
746590,2024-08-31,2024,R,F,N,1,114,CLE,134,PIT,5,statsapi/2024/746590.json.gz,131460,ce1ece4af2fdc952ead67006ccd36dc406746de4781e5825ad744eaf05fd1fc7,,,,
746667,2024-08-31,2024,R,F,N,1,113,CIN,158,MIL,2602,statsapi/2024/746667.json.gz,149808,bdb3d05268a77fbed846a58da5dd7a27d135c328216f3dbf90dfe3282be0ef4f,,,,
746751,2024-08-31,2024,R,F,N,1,145,CWS,121,NYM,4,statsapi/2024/746751.json.gz,143280,900944e196fe34c3a809d696cc9ae8b3edcde7dc267e72e5b6dfd505e3be26e2,,,,
747158,2024-08-31,2024,R,F,N,1,109,AZ,119,LAD,15,statsapi/2024/747158.json.gz,141209,501332ad161c1194116fb17761d1ffd464351798c3cf83604cc7e4034de04231,,,,
